cited_author,wos-uid
"Rossman, Gretchen",WOS:000669001300004
"Rockstrom, Johan",WOS:000669001300004
"Manzini, Ezio",WOS:000669001300004
"Stern, Nicholas",WOS:000669001300004
"Sanders, E.B.-N.",WOS:000669001300004
"Asberg, Cecilia",WOS:000669001300004
"Jonas, Wolfgang",WOS:000669001300004
"Coles, T.",WOS:000669001300004
"Bell, G.",WOS:000669001300004
"Broman, G",WOS:000669001300004
"Tweedale, G",WOS:000669001300004
"Dewey, John",WOS:000669001300004
"Light, Ann",WOS:000669001300004
"Maldonado, T.",WOS:000669001300004
"Randers, J.",WOS:000669001300004
"Light, Ann",WOS:000669001300004
"Pam, Alldred.",WOS:000669001300004
LEACH M,WOS:000669001300004
"Schwab, K.",WOS:000669001300004
"Haraway, D.",WOS:000669001300004
"Firestein,, S.",WOS:000669001300004
"Linner, Bjorn-Ola",WOS:000669001300004
"Gudynas, Eduardo",WOS:000669001300004
"Clement, A",WOS:000669001300004
"Raworth, Kate",WOS:000669001300004
"Friedman, K.",WOS:000669001300004
"Lykke, N.",WOS:000669001300004
"Hausknost, Daniel",WOS:000669001300004
"Ylirisku, Salu",WOS:000669001300004
"Dobbs, R.",WOS:000669001300004
"Bennett, Jane",WOS:000669001300004
"Raworth, K.",WOS:000669001300004
"Raworth, Kate",WOS:000669001300004
"Holmberg, J.",WOS:000669001300004
"Austin, John Langshaw",WOS:000669001300004
"Thackara, J.",WOS:000669001300004
"Watson, J.",WOS:000669001300004
"DeLanda, Manuel",WOS:000669001300004
"Butler, J.",WOS:000669001300004
"Baur, Petra",WOS:000669001300004
"Raturi, Ankita",WOS:000669001300004
"Hawken, P.",WOS:000669001300004
"Siebers, T.",WOS:000669001300004
"Fry, Tony",WOS:000669001300004
"Sevaldson, B.",WOS:000669001300004
"Toulmin, Stephen Edelston",WOS:000669001300004
"Carvan, Tabitha",WOS:000669001300004
"Addams, Jane",WOS:000669001300004
"Rieckmann, M.",WOS:000669001300004
"Dolejsova, Marketa",WOS:000669001300004
"Mouffe, Chantal.",WOS:000669001300004
"Danto, A. C.",WOS:000669001300004
"Poli, R.",WOS:000669001300004
"Markussen, Thomas",WOS:000669001300004
"Auger, James",WOS:000669001300004
"Mendieta, Eduardo",WOS:000669001300004
"Hao, K.",WOS:000669001300004
"Muratovski, G.",WOS:000669001300004
"de la Bellacasa, Maria Puig",WOS:000669001300004
"Adams, Barbara",WOS:000669001300004
"Light, Ann",WOS:000669001300004
"Massey, D.",WOS:000669001300004
"Bell, Wendell.",WOS:000669001300004
"Weber, J.",WOS:000669001300004
"Koskinen, I.",WOS:000669001300004
"Mead, G.H.",WOS:000669001300004
Schoot,WOS:000669001300004
"Freire, Paulo",WOS:000669001300004
"Latour, Bruno",WOS:000669001300004
"Shklovsky, Victor",WOS:000669001300004
"Fry, T.",WOS:000669001300004
"Emmett, R.",WOS:000669001300004
"Freire, P.",WOS:000669001300004
"Margolin, Victor",WOS:000669001300004
"Asberg, Cecila",WOS:000669001300004
"Light, A.",WOS:000669001300004
"Dewey, J.",WOS:000669001300004
"Auger, James",WOS:000669001300004
"Knorr, Wolfgang",WOS:000669001300004
"Murphy, Sean",WOS:000669001300004
"Light, Ann",WOS:000669001300004
"Gaver, William",WOS:000669001300004
"Frankel, Lois",WOS:000669001300004
"Scharmer, C. Otto.",WOS:000669001300004
"Cross, Nigel.",WOS:000669001300004
"Neustaedter, Carman",WOS:000669001300004
"Light, Ann",WOS:000669001300004
"Figueres, C.",WOS:000669001300004
"Schwab, Klaus",WOS:000669001300004
"Roe, E.",WOS:000669001300004
"Dewey, J.",WOS:000669001300004
"Baumer, Eric P.S.",WOS:000669001300004
"Bronk, R.",WOS:000669001300004
"Gibbons, M.",WOS:000669001300004
HELLSTROM T,WOS:000669001300004
"Settele, Josef",WOS:000669001300004
"DiSalvo, Carl",WOS:000669001300004
"Papanek, Victor",WOS:000669001300004
"Sanders, E.B.-N.",WOS:000669001300004
"Haraway, Donna J.",WOS:000669001300004
"Brandt, Eva",WOS:000669001300004
"Fry, Tony",WOS:000669001300004
"Ehn, P.",WOS:000669001300004
"Wilde, Danielle",WOS:000669001300004
"Escobar, A.",WOS:000669001300004
"Barad, Karen",WOS:000669001300004
"Salazar, Pablo Calderon",WOS:000669001300004
"Wilde, D.",WOS:000669001300004
"Finkel, Alan",WOS:000669001300004
"Blackwell, Alan",WOS:000669001300004
"Conlon, Gavan",WOS:000669001300004
"Lindstrom, Kristina",WOS:000669001300004
"Knowles, Bran",WOS:000669001300004
"Bullen, Jonathan",WOS:000469383500005
"Schuurman, Nora",WOS:000469383500005
"Jonsson, Annika",WOS:000469383500005
"Charles, Nickie",WOS:000469383500005
"Maddrell, Avril",WOS:000469383500005
"Stevenson, Olivia",WOS:000469383500005
"Pregowski, Michal Piotr",WOS:000469383500005
"Morris, James",WOS:000469383500005
"Collier, Ivy D.",WOS:000469383500005
"Redmalm, David",WOS:000469383500005
"Shortt, Harriet",WOS:000469383500005
"Redmalm, David",WOS:000469383500005
"Bull, Jacob",WOS:000469383500005
"Utriainen, Terhi",WOS:000469383500005
"Charles, Nickie",WOS:000469383500005
"Buller, Henry",WOS:000469383500005
"Maddrell, Avril",WOS:000469383500005
"Gustavsson, Anders",WOS:000469383500005
"Kean, Hilda",WOS:000469383500005
"Walter, Tony",WOS:000469383500005
"Walter, Tony",WOS:000469383500005
"Gittings, Clare",WOS:000469383500005
"Clayden, Andy",WOS:000469383500005
"Maddrell, Avril",WOS:000469383500005
"Brandes, Stanley",WOS:000469383500005
"Howarth, Glennys",WOS:000469383500005
"Nast, Heidi J.",WOS:000469383500005
"Nast, Heidi J.",WOS:000469383500005
"Whatmore, S",WOS:000469383500005
"Howell, Philip",WOS:000469383500005
"Morrow, V",WOS:000469383500005
"Philo, C",WOS:000469383500005
"Wolch, J",WOS:000469383500005
"SANDERS, CR",WOS:000469383500005
"Woods, T.",WOS:000469383500005
"Latour, B.",WOS:000469383500005
"Witt, David D.",WOS:000469383500005
"Morley, Christine",WOS:000469383500005
"Butler, J.",WOS:000469383500005
"McHugh, Susan",WOS:000469383500005
"Urbanik, J.",WOS:000469383500005
"Petersson, A.",WOS:000469383500005
"Holmberg, Tora.",WOS:000469383500005
"Maddrell, A.",WOS:000469383500005
"Bekoff, M.",WOS:000469383500005
"Schuurman, Nora",WOS:000469383500005
"Lorimer, Hayden",WOS:000469383500005
"Haraway, D. J.",WOS:000469383500005
"Bauman, Z.",WOS:000469383500005
"Redmalm, D.",WOS:000469383500005
"Palmer, Clare Alexandra",WOS:000469383500005
"Butler, J.",WOS:000469383500005
"Zeigler, D.J.",WOS:000469383500005
"Desmond, Jane C.",WOS:000469383500005
"Chalfen, R.",WOS:000469383500005
"Krippendorf, K.",WOS:000469383500005
"Morris, Patricia",WOS:000469383500005
"Howell, Philip",WOS:000469383500005
"Thorsen, Liv Emma",WOS:000469383500005
"Davies, D. J.",WOS:000469383500005
"Fudge, Erica",WOS:000469383500005
"Borg, Kristian",WOS:000469383500005
"Tuan, Y. F.",WOS:000469383500005
"Hallam, E.",WOS:000469383500005
"Dell'Aversano, C.",WOS:000469383500005
"Redmalm, David",WOS:000469383500005
"DIgnazio, C",WOS:000728589200007
"Meyer, Michael W.",WOS:000728589200007
"Buckley, Cheryl",WOS:000728589200007
"Maze, Ramia",WOS:000728589200007
"Akama, Yoko",WOS:000728589200007
"Tironi, Martin",WOS:000728589200007
"Luck, Rachael",WOS:000728589200007
"Pschetz, Larissa",WOS:000728589200007
"Cash, Philip J.",WOS:000728589200007
"Forlano, Laura",WOS:000728589200007
"Bonnefon, Jean-Francois",WOS:000728589200007
"Khadilkar, Pramod",WOS:000728589200007
"Dorst, K",WOS:000728589200007
"Bjorgvinsson, Erling",WOS:000728589200007
"Dorst, Kees",WOS:000728589200007
"Bjogvinsson, Erling",WOS:000728589200007
"Steen, Marc",WOS:000728589200007
"Tromp, Nynke",WOS:000728589200007
"Steen, Marc",WOS:000728589200007
"Fogg, B. J.",WOS:000728589200007
"Lockton, Dan",WOS:000728589200007
"Lilley, Debra",WOS:000728589200007
"Zomorodi, Meg",WOS:000728589200007
"Kraemer, Kenneth L.",WOS:000728589200007
"Leonard, Thomas C.",WOS:000728589200007
"Verbeek, Peter-Paul",WOS:000728589200007
"Nieusma, D",WOS:000728589200007
"Sen, A",WOS:000728589200007
"Cody, WK",WOS:000728589200007
"Ayish, MI",WOS:000728589200007
"Thaler, RH",WOS:000728589200007
"Arnold, F",WOS:000728589200007
"Morelli, N",WOS:000728589200007
"Cross, N",WOS:000728589200007
"Saller, RP",WOS:000728589200007
"Reich, Y.",WOS:000728589200007
"MALHOTRA, A",WOS:000728589200007
"SIMONSON, I",WOS:000728589200007
"WINNER, L",WOS:000728589200007
"TVERSKY, A",WOS:000728589200007
"Alkire, S.",WOS:000728589200007
"Roozenburg, N.F.M.",WOS:000728589200007
"Dworkin, G.",WOS:000728589200007
"Simon, H",WOS:000728589200007
"Friedman, Ken",WOS:000728589200007
"Forlano, L.",WOS:000728589200007
"SCHON, Donald",WOS:000728589200007
"Friedman, K.",WOS:000728589200007
"Buckley, C.",WOS:000728589200007
Brockman,WOS:000728589200007
"Coons, C.",WOS:000728589200007
"Kahneman, D.",WOS:000728589200007
"Akama, Yoko",WOS:000728589200007
"Dworkin, Gerald",WOS:000728589200007
"Hatchuel, A",WOS:000728589200007
"Ajzen, I.",WOS:000728589200007
"Sen, A.",WOS:000728589200007
Rocchi,WOS:000728589200007
"Whitehead, Clive",WOS:000728589200007
"Bijker, W. E.",WOS:000728589200007
"Dunne, Anthony",WOS:000728589200007
"Sanders, EB-N.",WOS:000728589200007
"Spiekermann, Sarah",WOS:000728589200007
"Keshavarz, M.",WOS:000728589200007
"Alkire, Sabina",WOS:000728589200007
"Cross, Nigel",WOS:000728589200007
"Narayan, Uma",WOS:000728589200007
"WARSCHAUER, M.",WOS:000728589200007
"Prado de O Martins, Luiza",WOS:000728589200007
"van de Poel, I.",WOS:000728589200007
"Kauffman, S.",WOS:000728589200007
Lindley,WOS:000728589200007
"Coleman, R.",WOS:000728589200007
"Sen, A.",WOS:000728589200007
"Ehn, P.",WOS:000728589200007
Packard,WOS:000728589200007
"Michie, S.",WOS:000728589200007
"Karasti, H.",WOS:000728589200007
"Dalsgaard, Peter",WOS:000728589200007
"Lawson, Bryan",WOS:000728589200007
NA,MEDLINE:34746896
"Lupton, Deborah",WOS:000860603700014
"Brice, Julie",WOS:000860603700014
"Shuilleabhain, Niamh Ni",WOS:000860603700014
"Toffoletti, Kim",WOS:000860603700014
"Maslen, S.",WOS:000860603700014
"Lupton, Deborah",WOS:000860603700014
"Henwood, Flis",WOS:000860603700014
"Lupton, Deborah",WOS:000860603700014
"Rich, Emma",WOS:000860603700014
"Clark, Marianne, I",WOS:000860603700014
"Esmonde, Katelyn",WOS:000860603700014
"Goodyear, Victoria A.",WOS:000860603700014
"Lupton, Deborah",WOS:000860603700014
"Markula, Pirkko",WOS:000860603700014
"Braidotti, Rosi",WOS:000860603700014
"Braidotti, Rosi",WOS:000860603700014
"Fullagar, Simone",WOS:000860603700014
"Jose Camacho-Minano, Maria",WOS:000860603700014
"Andrews, Gavin J.",WOS:000860603700014
"Goodyear, Victoria A. c",WOS:000860603700014
"Slaby, Jan",WOS:000860603700014
"Radovic, Ana",WOS:000860603700014
"Rich, Emma",WOS:000860603700014
"Hardey, Mariann",WOS:000860603700014
"Lupton, Deborah",WOS:000860603700014
"Ridgers, Nicola D.",WOS:000860603700014
"Renold, Emma",WOS:000860603700014
"Gard, Michael",WOS:000860603700014
"Tagg, Caroline",WOS:000860603700014
"Lupton, Deborah",WOS:000860603700014
"Sumartojo, Shanti",WOS:000860603700014
"Depper, Annaleise",WOS:000860603700014
"Fotopoulou, Aristea",WOS:000860603700014
"Duff, Cameron",WOS:000860603700014
"Majeed-Ariss, Rabiya",WOS:000860603700014
"Lupton, Deborah",WOS:000860603700014
"Dobson, Amy Shields",WOS:000860603700014
"Leahy, Deana",WOS:000860603700014
"Rail, Genevieve",WOS:000860603700014
"Tucker, Ian",WOS:000860603700014
"Rich, Emma",WOS:000860603700014
"Ruckenstein, Minna",WOS:000860603700014
"MacLure, Maggie",WOS:000860603700014
"Jackson, AY",WOS:000860603700014
"Barad, K",WOS:000860603700014
"Goodyear, V.",WOS:000860603700014
"Lupton, D",WOS:000860603700014
"Thorpe, H.",WOS:000860603700014
"Rich, E.",WOS:000860603700014
"Depper, A.",WOS:000860603700014
"Lupton, Deborah.",WOS:000860603700014
"Fullagar, S.",WOS:000860603700014
"Lupton, D.",WOS:000860603700014
"St Pierre, E.A.",WOS:000860603700014
"McLeod, K.",WOS:000860603700014
"Barad, Karen",WOS:000860603700014
"Kraftl, Peter",WOS:000459526700007
"Horton, John",WOS:000459526700007
"Margulies, Jared D.",WOS:000459526700007
"Lloro-Bidart, Teresa",WOS:000459526700007
"Arvidsen, Jan",WOS:000459526700007
"Smith, Thomas Aneurin",WOS:000459526700007
"Rautio, Pauliina",WOS:000459526700007
"Hovorka, Alice J.",WOS:000459526700007
"Shillington, Laura J.",WOS:000459526700007
"Taylor, Affrica",WOS:000459526700007
"Blaise, Mindy",WOS:000459526700007
"Fredriksen, Aurora",WOS:000459526700007
"Malone, Karen",WOS:000459526700007
"Taylor, Affrica",WOS:000459526700007
"Gandy, Matthew",WOS:000459526700007
"Anggard, Eva",WOS:000459526700007
"Buller, Henry",WOS:000459526700007
"Govindrajan, Radhika",WOS:000459526700007
"Taylor, Affrica",WOS:000459526700007
"Sundberg, Juanita",WOS:000459526700007
"Dickinson, Elizabeth",WOS:000459526700007
"Taylor, Affrica",WOS:000459526700007
"Taylor, Affrica",WOS:000459526700007
"Kirksey, S. Eben",WOS:000459526700007
"Lorimer, Jamie",WOS:000459526700007
"Benwell, Matthew C.",WOS:000459526700007
"Wake, Susan J.",WOS:000459526700007
"Willerslev, R",WOS:000459526700007
"Braun, B",WOS:000459526700007
"Baviskar, A.",WOS:000459526700007
"Malm, Andreas.",WOS:000459526700007
"Eck, Diana L.",WOS:000459526700007
"Bennett, Jane",WOS:000459526700007
"Urbanik, J.",WOS:000459526700007
"Shankar, M",WOS:000459526700007
"Rautio, P.",WOS:000459526700007
"Philo, C",WOS:000459526700007
"Hadfield-Hill, S.",WOS:000459526700007
"Taylor, A.",WOS:000459526700007
"Christensen, Pia.",WOS:000459526700007
"Karsten, L.",WOS:000459526700007
"Prime, R.",WOS:000459526700007
"Eck, Diana L.",WOS:000459526700007
"Kraftl, Peter",WOS:000459526700007
"Kelly, T.",WOS:000459526700007
"Taylor, A.",WOS:000459526700007
"Louv, R.",WOS:000459526700007
"Hadfield-Hill, S.",WOS:000459526700007
"Miles, M.",WOS:000459526700007
"Dwivedi, O.P",WOS:000459526700007
"Barad, Karen",WOS:000459526700007
"Costa, N.",WOS:000877679700014
"Doty, Amanda M. B.",WOS:000877679700014
"Mescouto, Karime",WOS:000877679700014
"Poluch, Maria",WOS:000877679700014
"Lian, Olaug S.",WOS:000877679700014
"Pienaar, Kiran",WOS:000877679700014
"Wieringa, Sietse",WOS:000877679700014
"Driver, Christina",WOS:000877679700014
"Lane, Rhiannon",WOS:000877679700014
"Pickersgill, Martyn",WOS:000877679700014
"Cupit, Caroline",WOS:000877679700014
"Ganguli, Ishani",WOS:000877679700014
"Stilwell, Peter",WOS:000877679700014
"Pienaar, Kiran",WOS:000877679700014
"Harrison, Mark",WOS:000877679700014
"St Pierre, Elizabeth A.",WOS:000877679700014
"Cowell, Ian",WOS:000877679700014
"Shaw, William S.",WOS:000877679700014
"Thille, Patricia",WOS:000877679700014
"Bhise, Viraj",WOS:000877679700014
"St Pierre, Elizabeth Adams",WOS:000877679700014
"Simpkin, Arabella L.",WOS:000877679700014
"Hartvigsen, Jan",WOS:000877679700014
"Buchbinder, Rachelle",WOS:000877679700014
"Hillen, Marij A.",WOS:000877679700014
"Innes, Stanley I.",WOS:000877679700014
"Engelhardt, Ellen G.",WOS:000877679700014
"Hillen, Marij A.",WOS:000877679700014
"Hatch, Steven",WOS:000877679700014
"Buchman, Daniel Z.",WOS:000877679700014
"Simpkin, Arabella L.",WOS:000877679700014
"Brinjikji, W.",WOS:000877679700014
"Billett, S",WOS:000877679700014
"Rudman, Debbie",WOS:000877679700014
"Jackson, Alecia Y.",WOS:000877679700014
"Simmonds, Maureen J.",WOS:000877679700014
"Han, Paul K. J.",WOS:000877679700014
"Luther, Vera P.",WOS:000877679700014
"Nicholas, Michael K.",WOS:000877679700014
"Mishel, Merle H.",WOS:000877679700014
"Henschke, Nicholas",WOS:000877679700014
"Kasper, Juergen",WOS:000877679700014
"Krismer, M.",WOS:000877679700014
"Koes, B. W.",WOS:000877679700014
"Lillrank, A",WOS:000877679700014
"Kotsopoulos, S",WOS:000877679700014
"Winters, C A",WOS:000877679700014
"Allison, JJ",WOS:000877679700014
"Babrow, AS",WOS:000877679700014
"Logan, RL",WOS:000877679700014
"DEYO, RA",WOS:000877679700014
"KASSIRER, JP",WOS:000877679700014
"WADDELL, G",WOS:000877679700014
"Latour, B.",WOS:000877679700014
"Dillon, M",WOS:000877679700014
"Brendan, G.",WOS:000877679700014
"Mol, A.",WOS:000877679700014
"Robson, E.",WOS:000877679700014
"Rodriguez-Rodriguez, Ignacio",WOS:000701263900020
"Al-Alosi, Hadeel",WOS:000701263900020
"Rituerto-Gonzalez, Esther",WOS:000701263900020
"Cardoso, Lauren F.",WOS:000701263900020
"Leavy, Susan",WOS:000701263900020
"Henry, Nicola",WOS:000701263900020
"Zaidi, Arshia U.",WOS:000701263900020
"Gomez Garcia, Victoria",WOS:000701263900020
"Wajcman, Judy",WOS:000701263900020
"Arce, R",WOS:000701263900020
"Berends, L",WOS:000701263900020
"Fountain, JE",WOS:000701263900020
"HARAWAY, D",WOS:000701263900020
"OGBURN, WF",WOS:000701263900020
"Wajcman, Judy",WOS:000701263900020
"CASTELLS, M.",WOS:000701263900020
"Vitoria, A. Garcia",WOS:000701263900020
"Baker, S.",WOS:000701263900020
"Bauman, Z.",WOS:000701263900020
"Mayring, P.",WOS:000701263900020
"Valles, M.S.",WOS:000701263900020
"Beck, U",WOS:000701263900020
"Arenas Garcia, L",WOS:000701263900020
"Giddens, A.",WOS:000701263900020
"Castells, M.",WOS:000701263900020
"Arenas Garcia, L.",WOS:000701263900020
"Erlandson, D.A.",WOS:000701263900020
"Kim, Rakhyun E.",WOS:000923308700001
"Boulot, Emille",WOS:000923308700001
"du Toit, Louise",WOS:000923308700001
"Kim, Rakhyun E.",WOS:000923308700001
"Ahlstrom, Hanna",WOS:000923308700001
"van Dijk, Nicky",WOS:000923308700001
"Pope, Kamila",WOS:000923308700001
"van Asselt, Harro",WOS:000923308700001
"Leach, Michael C.",WOS:000923308700001
"Petersmann, Marie-Catherine",WOS:000923308700001
"Gellers, Joshua C.",WOS:000923308700001
"Mai, Laura",WOS:000923308700001
"Kim, Rakhyun E.",WOS:000923308700001
"Biermann, Frank",WOS:000923308700001
"Grear, Anna",WOS:000923308700001
"Birrell, Kathleen",WOS:000923308700001
"Povitkina, Marina",WOS:000923308700001
"Kotze, Louis J.",WOS:000923308700001
"Kotze, Louis J.",WOS:000923308700001
"Hamilton, Scott",WOS:000923308700001
"Nay, John J.",WOS:000923308700001
"Borras, Susana",WOS:000923308700001
"Jasanoff, Sheila",WOS:000923308700001
"Katz, Daniel",WOS:000923308700001
"Harper, David A.",WOS:000923308700001
"Ruhl, J. B.",WOS:000923308700001
"Biermann, Frank",WOS:000923308700001
"Biermann, F.",WOS:000923308700001
"Biermann, Frank",WOS:000923308700001
"Beebee, Thomas O.",WOS:000923308700001
"Suchman, Mark C.",WOS:000923308700001
"Carolan, Michael S.",WOS:000923308700001
"Biermann, Frank",WOS:000923308700001
"Hornstein, DT",WOS:000923308700001
"Verschraegen, G",WOS:000923308700001
"Bechmann, G",WOS:000923308700001
"Ruhl, JB",WOS:000923308700001
"Ruhl, JB",WOS:000923308700001
"Roe, MJ",WOS:000923308700001
"LUHMANN, N",WOS:000923308700001
"JACOBSON, AJ",WOS:000923308700001
"Chirot, Daniel",WOS:000923308700001
"Erlanger, Howard",WOS:000923308700001
"Kotze, L.J.",WOS:000923308700001
"Eisenberg, Theodore",WOS:000923308700001
"Ruhl, JB",WOS:000923308700001
"Ruhl, J.B.",WOS:000923308700001
"van der Leeuw, Sander",WOS:000923308700001
"Tarlock, A. Dan.",WOS:000923308700001
"Luhmann, N.",WOS:000923308700001
"Kotze, L. J.",WOS:000923308700001
"Rayner, J.",WOS:000923308700001
"Davies, Margaret",WOS:000923308700001
"Cadman, T",WOS:000923308700001
"Simons, Massimiliano",WOS:000923308700001
"Biermann Biermann, F. F.",WOS:000923308700001
"Young, M A",WOS:000923308700001
"Fleurke, Floor",WOS:000923308700001
"Morton, T.",WOS:000923308700001
"Nobles, Richard",WOS:000923308700001
"Snooks, Donald Graeme",WOS:000923308700001
"Petersmann, M.-C.",WOS:000923308700001
"Teubner, Gunther",WOS:000923308700001
"Mayer, B.",WOS:000923308700001
"Baxter, Hugh",WOS:000923308700001
"Luhmann Luhmann, N. N.",WOS:000923308700001
"Fukuyama, Francis",WOS:000923308700001
"Luhmann, N.",WOS:000923308700001
"Hurlbert, Margot",WOS:000923308700001
"Hamilton, C.",WOS:000923308700001
"Mills, Aaron",WOS:000923308700001
"Orucu, Esin",WOS:000923308700001
"Pattberg, P.",WOS:000923308700001
"Kotsila, Panagiota",WOS:000829254600001
"Dirth, Elizabeth",WOS:000829254600001
"Kashwan, Prakash",WOS:000829254600001
"Biermann, Frank",WOS:000829254600001
"Seddon, Nathalie",WOS:000829254600001
"Celermajer, Danielle",WOS:000829254600001
"Swerts, Thomas",WOS:000829254600001
"Cousins, Joshua J.",WOS:000829254600001
"Townsend, Justine",WOS:000829254600001
"Kotsila, Panagiota",WOS:000829254600001
"Toxopeus, Helen",WOS:000829254600001
"Hughes, Sara",WOS:000829254600001
"Langemeyer, Johannes",WOS:000829254600001
"Afriyanie, Dian",WOS:000829254600001
"DeLosRios-White, Marta Irene",WOS:000829254600001
"Svarstad, Hanne",WOS:000829254600001
"Gonzalez-Ricoy, Inigo",WOS:000829254600001
"Wijsman, Katinka",WOS:000829254600001
"Anguelovski, Isabelle",WOS:000829254600001
"van der Jagt, Alexander P. N.",WOS:000829254600001
"Frantzeskaki, Niki",WOS:000829254600001
"Turkelboom, Francis",WOS:000829254600001
"Greene, Christopher S.",WOS:000829254600001
"Grove, Morgan",WOS:000829254600001
"Porter, James J.",WOS:000829254600001
"Velicu, Irina",WOS:000829254600001
"Pulido, Laura",WOS:000829254600001
"Nesshover, Carsten",WOS:000829254600001
